item_index,step_num,question_type,question,answer,answer_binary,subject,title,num_steps
78,1,question_attr_2,Is there a Bartender wearing a lip piercing?,no,0,Bartender,,6
78,1,question_attr_3,Is there a Bartender is clean-shaven?,no,0,Bartender,,6
78,1,question_attr_4,Is there a Bartender is laughing?,no,0,Bartender,,6
78,1,question_count,Are there four Bartenders?,no,0,Bartender,,6
78,1,question_interaction_1,Is the Bartender wearing earrings pouring the other a cup of tea or coffee with the Bartender wearing a lip piercing?,no,0,Bartender,,6
78,1,question_interaction_2,Is the Bartender is clean-shaven one person crossing their arms and glaring while the other tries to talk with the Bartender is laughing?,no,0,Bartender,,6
78,2,question_attr_1,Is there a Bartender wearing earrings?,no,0,Bartender,,6
78,2,question_attr_2,Is there a Bartender wearing a lip piercing?,no,0,Bartender,,6
78,2,question_attr_3,Is there a Bartender is clean-shaven?,yes,1,Bartender,,6
78,2,question_attr_4,Is there a Bartender is laughing?,no,0,Bartender,,6
78,2,question_count,Are there four Bartenders?,no,0,Bartender,,6
78,2,question_interaction_1,Is the Bartender wearing earrings pouring the other a cup of tea or coffee with the Bartender wearing a lip piercing?,no,0,Bartender,,6
78,2,question_interaction_2,Is the Bartender is clean-shaven one person crossing their arms and glaring while the other tries to talk with the Bartender is laughing?,no,0,Bartender,,6
78,3,question_attr_1,Is there a Bartender wearing earrings?,yes,1,Bartender,,6
78,3,question_attr_2,Is there a Bartender wearing a lip piercing?,no,0,Bartender,,6
78,3,question_attr_3,Is there a Bartender is clean-shaven?,yes,1,Bartender,,6
78,3,question_attr_4,Is there a Bartender is laughing?,yes,1,Bartender,,6
78,3,question_count,Are there four Bartenders?,no,0,Bartender,,6
78,3,question_interaction_1,Is the Bartender wearing earrings pouring the other a cup of tea or coffee with the Bartender wearing a lip piercing?,no,0,Bartender,,6
78,3,question_interaction_2,Is the Bartender is clean-shaven one person crossing their arms and glaring while the other tries to talk with the Bartender is laughing?,yes,1,Bartender,,6
78,4,question_attr_1,Is there a Bartender wearing earrings?,no,0,Bartender,,6
78,4,question_attr_2,Is there a Bartender wearing a lip piercing?,no,0,Bartender,,6
78,4,question_attr_3,Is there a Bartender is clean-shaven?,no,0,Bartender,,6
78,4,question_attr_4,Is there a Bartender is laughing?,yes,1,Bartender,,6
78,4,question_count,Are there four Bartenders?,no,0,Bartender,,6
78,4,question_interaction_1,Is the Bartender wearing earrings pouring the other a cup of tea or coffee with the Bartender wearing a lip piercing?,no,0,Bartender,,6
78,4,question_interaction_2,Is the Bartender is clean-shaven one person crossing their arms and glaring while the other tries to talk with the Bartender is laughing?,yes,1,Bartender,,6
79,1,question_attr_1,Is there a Security Guard with apple in hand?,yes,1,Security Guard,,6
79,1,question_attr_2,Is there a Security Guard wearing Necklace?,no,0,Security Guard,,6
79,1,question_attr_3,Is there a Security Guard is disgusted?,no,0,Security Guard,,6
79,1,question_attr_4,Is there a Security Guard is serene?,no,0,Security Guard,,6
79,1,question_count,Are there four Security Guards?,no,0,Security Guard,,6
79,1,question_interaction_1,Is the Security Guard with apple in hand having conversations with the Security Guard wearing Necklace?,no,0,Security Guard,,6
79,1,question_interaction_2,"Is the Security Guard is disgusted arguing face-to-face, with expressive hand gestures with the Security Guard is serene?",no,0,Security Guard,,6
79,2,question_attr_1,Is there a Security Guard with apple in hand?,yes,1,Security Guard,,6
79,2,question_attr_2,Is there a Security Guard wearing Necklace?,no,0,Security Guard,,6
79,2,question_attr_3,Is there a Security Guard is disgusted?,no,0,Security Guard,,6
79,2,question_attr_4,Is there a Security Guard is serene?,no,0,Security Guard,,6
79,2,question_count,Are there four Security Guards?,no,0,Security Guard,,6
79,2,question_interaction_1,Is the Security Guard with apple in hand having conversations with the Security Guard wearing Necklace?,no,0,Security Guard,,6
79,2,question_interaction_2,"Is the Security Guard is disgusted arguing face-to-face, with expressive hand gestures with the Security Guard is serene?",no,0,Security Guard,,6
79,3,question_attr_1,Is there a Security Guard with apple in hand?,yes,1,Security Guard,,6
79,3,question_attr_2,Is there a Security Guard wearing Necklace?,yes,1,Security Guard,,6
79,3,question_attr_3,Is there a Security Guard is disgusted?,no,0,Security Guard,,6
79,3,question_attr_4,Is there a Security Guard is serene?,no,0,Security Guard,,6
79,3,question_count,Are there four Security Guards?,no,0,Security Guard,,6
79,3,question_interaction_1,Is the Security Guard with apple in hand having conversations with the Security Guard wearing Necklace?,yes,1,Security Guard,,6
79,3,question_interaction_2,"Is the Security Guard is disgusted arguing face-to-face, with expressive hand gestures with the Security Guard is serene?",yes,1,Security Guard,,6
79,4,question_attr_1,Is there a Security Guard with apple in hand?,yes,1,Security Guard,,6
79,4,question_attr_2,Is there a Security Guard wearing Necklace?,yes,1,Security Guard,,6
79,4,question_attr_3,Is there a Security Guard is disgusted?,no,0,Security Guard,,6
79,4,question_attr_4,Is there a Security Guard is serene?,no,0,Security Guard,,6
79,4,question_count,Are there four Security Guards?,yes,1,Security Guard,,6
79,4,question_interaction_1,Is the Security Guard with apple in hand having conversations with the Security Guard wearing Necklace?,yes,1,Security Guard,,6
79,4,question_interaction_2,"Is the Security Guard is disgusted arguing face-to-face, with expressive hand gestures with the Security Guard is serene?",no,0,Security Guard,,6
80,1,question_attr_1,Is there a Soldier wearing glasses?,no,0,Soldier (Army),,6
80,1,question_attr_2,Is there a Soldier is clean-shaven?,no,0,Soldier (Army),,6
80,1,question_attr_3,Is there a Soldier with brown hair?,no,0,Soldier (Army),,6
80,1,question_attr_4,Is there a Soldier wearing latex gloves?,no,0,Soldier (Army),,6
80,1,question_count,Are there four Soldiers?,no,0,Soldier (Army),,6
80,1,question_interaction_1,Is the Soldier wearing glasses turning their back on the other while they are speaking with the Soldier is clean-shaven?,no,0,Soldier (Army),,6
80,1,question_interaction_2,Is the Soldier with brown hair looking at the same phone or tablet screen with the Soldier wearing latex gloves?,no,0,Soldier (Army),,6
80,2,question_attr_1,Is there a Soldier wearing glasses?,yes,1,Soldier (Army),,6
80,2,question_attr_2,Is there a Soldier is clean-shaven?,yes,1,Soldier (Army),,6
80,2,question_attr_3,Is there a Soldier with brown hair?,no,0,Soldier (Army),,6
80,2,question_attr_4,Is there a Soldier wearing latex gloves?,no,0,Soldier (Army),,6
80,2,question_count,Are there four Soldiers?,no,0,Soldier (Army),,6
80,2,question_interaction_1,Is the Soldier wearing glasses turning their back on the other while they are speaking with the Soldier is clean-shaven?,no,0,Soldier (Army),,6
80,2,question_interaction_2,Is the Soldier with brown hair looking at the same phone or tablet screen with the Soldier wearing latex gloves?,no,0,Soldier (Army),,6
80,3,question_attr_1,Is there a Soldier wearing glasses?,yes,1,Soldier (Army),,6
80,3,question_attr_2,Is there a Soldier is clean-shaven?,yes,1,Soldier (Army),,6
80,3,question_attr_3,Is there a Soldier with brown hair?,yes,1,Soldier (Army),,6
80,3,question_attr_4,Is there a Soldier wearing latex gloves?,yes,1,Soldier (Army),,6
80,3,question_count,Are there four Soldiers?,no,0,Soldier (Army),,6
80,3,question_interaction_1,Is the Soldier wearing glasses turning their back on the other while they are speaking with the Soldier is clean-shaven?,no,0,Soldier (Army),,6
80,3,question_interaction_2,Is the Soldier with brown hair looking at the same phone or tablet screen with the Soldier wearing latex gloves?,no,0,Soldier (Army),,6
80,4,question_attr_1,Is there a Soldier wearing glasses?,yes,1,Soldier (Army),,6
80,4,question_attr_2,Is there a Soldier is clean-shaven?,yes,1,Soldier (Army),,6
80,4,question_attr_3,Is there a Soldier with brown hair?,yes,1,Soldier (Army),,6
80,4,question_attr_4,Is there a Soldier wearing latex gloves?,yes,1,Soldier (Army),,6
80,4,question_count,Are there four Soldiers?,yes,1,Soldier (Army),,6
80,4,question_interaction_1,Is the Soldier wearing glasses turning their back on the other while they are speaking with the Soldier is clean-shaven?,no,0,Soldier (Army),,6
80,4,question_interaction_2,Is the Soldier with brown hair looking at the same phone or tablet screen with the Soldier wearing latex gloves?,no,0,Soldier (Army),,6
82,1,question_attr_1,Is there a Firefighter with tattoos on ankle?,no,0,Firefighter,,6
82,1,question_attr_2,Is there a Firefighter wearing earrings?,no,0,Firefighter,,6
82,1,question_attr_3,Is there a Firefighter with a lip piercing?,no,0,Firefighter,,6
82,1,question_attr_4,Is there a Firefighter wearing latex gloves?,no,0,Firefighter,,6
82,1,question_count,Are there four Firefighters?,no,0,Firefighter,,6
82,1,question_interaction_1,Is the Firefighter with tattoos on ankle shaking hands with the Firefighter wearing earrings?,yes,1,Firefighter,,6
82,1,question_interaction_2,Is the Firefighter with a lip piercing taking a pulse with the Firefighter wearing latex gloves?,no,0,Firefighter,,6
82,2,question_attr_1,Is there a Firefighter with tattoos on ankle?,no,0,Firefighter,,6
82,2,question_attr_2,Is there a Firefighter wearing earrings?,yes,1,Firefighter,,6
82,2,question_attr_3,Is there a Firefighter with a lip piercing?,no,0,Firefighter,,6
82,2,question_attr_4,Is there a Firefighter wearing latex gloves?,no,0,Firefighter,,6
82,2,question_count,Are there four Firefighters?,no,0,Firefighter,,6
82,2,question_interaction_1,Is the Firefighter with tattoos on ankle shaking hands with the Firefighter wearing earrings?,no,0,Firefighter,,6
82,2,question_interaction_2,Is the Firefighter with a lip piercing taking a pulse with the Firefighter wearing latex gloves?,no,0,Firefighter,,6
82,3,question_attr_1,Is there a Firefighter with tattoos on ankle?,no,0,Firefighter,,6
82,3,question_attr_2,Is there a Firefighter wearing earrings?,yes,1,Firefighter,,6
82,3,question_attr_3,Is there a Firefighter with a lip piercing?,no,0,Firefighter,,6
82,3,question_attr_4,Is there a Firefighter wearing latex gloves?,yes,1,Firefighter,,6
82,3,question_count,Are there four Firefighters?,yes,1,Firefighter,,6
82,3,question_interaction_1,Is the Firefighter with tattoos on ankle shaking hands with the Firefighter wearing earrings?,yes,1,Firefighter,,6
82,3,question_interaction_2,Is the Firefighter with a lip piercing taking a pulse with the Firefighter wearing latex gloves?,no,0,Firefighter,,6
82,4,question_attr_1,Is there a Firefighter with tattoos on ankle?,no,0,Firefighter,,6
82,4,question_attr_2,Is there a Firefighter wearing earrings?,yes,1,Firefighter,,6
82,4,question_attr_3,Is there a Firefighter with a lip piercing?,no,0,Firefighter,,6
82,4,question_attr_4,Is there a Firefighter wearing latex gloves?,yes,1,Firefighter,,6
82,4,question_count,Are there four Firefighters?,yes,1,Firefighter,,6
82,4,question_interaction_1,Is the Firefighter with tattoos on ankle shaking hands with the Firefighter wearing earrings?,yes,1,Firefighter,,6
82,4,question_interaction_2,Is the Firefighter with a lip piercing taking a pulse with the Firefighter wearing latex gloves?,no,0,Firefighter,,6
86,1,question_attr_1,Is there a Doctor with tattoos on leg?,no,0,Doctor,,6
86,1,question_attr_2,Is there a Doctor is confused?,no,0,Doctor,,6
86,1,question_attr_3,Is there a Doctor with Smartphone in hand?,yes,1,Doctor,,6
86,1,question_attr_4,Is there a Doctor wearing latex gloves?,no,0,Doctor,,6
86,1,question_count,Are there four Doctors?,no,0,Doctor,,6
86,1,question_interaction_1,Is the Doctor with tattoos on leg shaking hands with the Doctor is confused?,no,0,Doctor,,6
86,1,question_interaction_2,Is the Doctor with Smartphone in hand placing a comforting hand on the other's shoulder or back with the Doctor wearing latex gloves?,no,0,Doctor,,6
86,2,question_attr_1,Is there a Doctor with tattoos on leg?,yes,1,Doctor,,6
86,2,question_attr_2,Is there a Doctor is confused?,yes,1,Doctor,,6
86,2,question_attr_3,Is there a Doctor with Smartphone in hand?,yes,1,Doctor,,6
86,2,question_attr_4,Is there a Doctor wearing latex gloves?,no,0,Doctor,,6
86,2,question_count,Are there four Doctors?,no,0,Doctor,,6
86,2,question_interaction_1,Is the Doctor with tattoos on leg shaking hands with the Doctor is confused?,yes,1,Doctor,,6
86,2,question_interaction_2,Is the Doctor with Smartphone in hand placing a comforting hand on the other's shoulder or back with the Doctor wearing latex gloves?,no,0,Doctor,,6
86,3,question_attr_1,Is there a Doctor with tattoos on leg?,yes,1,Doctor,,6
86,3,question_attr_2,Is there a Doctor is confused?,no,0,Doctor,,6
86,3,question_attr_3,Is there a Doctor with Smartphone in hand?,yes,1,Doctor,,6
86,3,question_attr_4,Is there a Doctor wearing latex gloves?,yes,1,Doctor,,6
86,3,question_count,Are there four Doctors?,no,0,Doctor,,6
86,3,question_interaction_1,Is the Doctor with tattoos on leg shaking hands with the Doctor is confused?,yes,1,Doctor,,6
86,3,question_interaction_2,Is the Doctor with Smartphone in hand placing a comforting hand on the other's shoulder or back with the Doctor wearing latex gloves?,no,0,Doctor,,6
86,4,question_attr_1,Is there a Doctor with tattoos on leg?,yes,1,Doctor,,6
86,4,question_attr_2,Is there a Doctor is confused?,no,0,Doctor,,6
86,4,question_attr_3,Is there a Doctor with Smartphone in hand?,yes,1,Doctor,,6
86,4,question_attr_4,Is there a Doctor wearing latex gloves?,yes,1,Doctor,,6
86,4,question_count,Are there four Doctors?,no,0,Doctor,,6
86,4,question_interaction_1,Is the Doctor with tattoos on leg shaking hands with the Doctor is confused?,yes,1,Doctor,,6
86,4,question_interaction_2,Is the Doctor with Smartphone in hand placing a comforting hand on the other's shoulder or back with the Doctor wearing latex gloves?,no,0,Doctor,,6
87,1,question_attr_1,Is there a Doctor with blue eyes?,no,0,Doctor,,6
87,1,question_attr_2,Is there a Doctor with stubble?,no,0,Doctor,,6
87,1,question_attr_3,Is there a Doctor wearing latex gloves?,no,0,Doctor,,6
